TXNAME	GENEID	R2_HCC827.bam	R3_HCC827.bam	R1_HCC827.bam	R3_H1975.bam	R1_H1975.bam	R2_H1975.bam
ENST00000873064	ENSG00000080189	1630.90151	1538.29486	1530.39932	1861.29914	1603.34635	1815.52473
ENST00000873066	ENSG00000112697	0	0	0	2.85438	3.1948	0
ENST00000873067	ENSG00000112697	4.45968	0	0	5.72104	9.9521	0
ENST00000873068	ENSG00000120992	12.68323	34.24523	39.03857	37.10585	32.31032	37.61055
ENST00000873069	ENSG00000120992	3.03698	7.26563	1.64455	7.4145	11.58506	4.15148
ENST00000873070	ENSG00000120992	0	11.14222	3.79406	8.62616	3.21251	3.03645
ENST00000873071	ENSG00000120992	2.55617	2.70574	0	1.51619	2.843	4.0353
ENST00000873072	ENSG00000120992	0	1.40777	1.91458	3.69047	6.5305	2.97217
ENST00000873073	ENSG00000120992	0	1.37295	5.14298	2.06414	1.4614	4.3787
ENST00000873079	ENSG00000128652	0	0	0	1.10716	0	0
ENST00000873080	ENSG00000092208	4.53952	2.17027	2.14454	8.26451	4.31011	5.2851
ENST00000873081	ENSG00000092208	4.88527	0	0	0	4.46595	0
ENST00000873082	ENSG00000092208	0	3.12936	0	3.06213	0	0
ENST00000873083	ENSG00000092208	0	2.03399	1.02551	0	1.0164	1.02199
ENST00000873084	ENSG00000215717	67.51111	65.72889	84.71724	32.79909	48.64537	39.26946
ENST00000873085	ENSG00000158864	1.87952	0	1.23329	0	1.08988	2.30005
ENST00000873086	ENSG00000131043	17.89625	18.0522	24.39961	22.17422	9.65587	35.09549
ENST00000873087	ENSG00000131043	0	0	0	0.99762	1.07505	0
ENST00000873088	ENSG00000131043	4.65033	22.43799	14.80751	22.50143	34.82209	26.82735
ENST00000873089	ENSG00000131043	0.00003	0	0	0	0	0.00001
ENST00000873090	ENSG00000131043	606.67615	356.64811	473.66727	331.03326	184.51779	291.01427
ENST00000873091	ENSG00000116793	6.23696	6.24353	5.37579	28.10837	0	6.3867
ENST00000873092	ENSG00000116793	0	0	0	0	0	3.19335
ENST00000873093	ENSG00000116793	7.34019	0	0	9.25163	5.09021	17.01404
ENST00000873095	ENSG00000243317	12.46176	6.24749	18.8358	22.19074	28.55982	25.12274
ENST00000873097	ENSG00000157184	0.00001	0	0	0	0	0
ENST00000873098	ENSG00000157184	44.91889	1.73154	27.53674	5.23835	4.72901	4.32453
ENST00000873099	ENSG00000185627	9.34683	7.59765	1.40844	3.82864	5.3457	4.79631
ENST00000873100	ENSG00000185627	0.00003	0.00001	0	0	0.00001	1.19869
ENST00000873101	ENSG00000185627	0	0	0	0	1.18559	0
ENST00000873102	ENSG00000103460	0	9.10061	0.00003	0	0	0
ENST00000873103	ENSG00000102900	6.91825	3.52431	2.603	5.10007	1.24815	1.25545
ENST00000873105	ENSG00000102900	2.39504	1.86477	0	0	0	1.68322
ENST00000873106	ENSG00000102900	2.90372	3.56216	14.10814	9.61263	19.93319	14.88252
ENST00000873107	ENSG00000102900	0	1.25223	0	0	2.68785	1.33622
ENST00000873108	ENSG00000102900	1.99223	0	0	1.52676	0	1.48593
ENST00000873109	ENSG00000102900	0.7348	0	0	0	0	0
ENST00000873110	ENSG00000102900	0.77898	0	0	1.35334	0	0
ENST00000873111	ENSG00000102900	0	3.9419	0	0	4.31179	0
ENST00000873112	ENSG00000102900	0	0	0	0	1.80325	0
ENST00000873116	ENSG00000155508	0	0	0	3.89259	0	0
ENST00000873118	ENSG00000155508	0	0	0	3.59522	0	0
ENST00000873119	ENSG00000155508	0	0	5.78751	3.44143	3.35488	1.36786
ENST00000873120	ENSG00000155508	0	0	3.96596	0	0	0
ENST00000873121	ENSG00000155508	0	3.6721	0	5.18983	0	4.63661
ENST00000873122	ENSG00000155508	0	4.86751	10.07449	5.81484	12.06167	0
ENST00000873124	ENSG00000155508	7.24158	0	0	2.91364	0	15.30718
ENST00000873126	ENSG00000155508	0	0	0	0	1.07549	0
ENST00000873127	ENSG00000155508	0	0	0	0	0.00002	1.40422
ENST00000873130	ENSG00000155508	3.38142	0	0	0	1.82208	0
ENST00000873131	ENSG00000155508	0	0	0	1.80599	0	0
ENST00000873133	ENSG00000155508	4.53167	0	8.20735	4.70091	5.05079	3.05717
ENST00000873134	ENSG00000155508	11.28916	5.2282	2.75142	2.38914	9.86359	14.50451
ENST00000873139	ENSG00000155508	0	0	0	0	0	1.17105
ENST00000873140	ENSG00000155508	0	0	0.00001	0	4.00113	0
ENST00000873141	ENSG00000155508	0	0	1.6988	0	0	0
ENST00000873142	ENSG00000155508	7.33146	0	4.15262	0	0	0
ENST00000873145	ENSG00000155508	0	0	2.18808	0	0	4.55257
ENST00000873148	ENSG00000155508	0	0	0	0	2.14066	0
ENST00000873150	ENSG00000155508	0	0	0	1.06002	0	0
ENST00000873151	ENSG00000155508	0	0	0	2.32335	1	0
ENST00000873152	ENSG00000155508	0	3.92543	0	0	22.65075	0.00001
ENST00000873154	ENSG00000155508	0	0	0	1.80278	0	0
ENST00000873155	ENSG00000155508	2.57169	0	1.05087	0	1.42887	0
ENST00000873159	ENSG00000162961	0	1.20374	3.99463	17.59795	33.08807	18.93571
ENST00000873160	ENSG00000162961	23.41433	43.30174	58.36617	46.28005	49.62667	40.33371
ENST00000873161	ENSG00000162961	4.28824	6.65352	6.42591	12.46682	3.18832	12.58208
ENST00000873162	ENSG00000162961	1.63513	5.00013	0.00004	0.00014	45.80475	8.556
ENST00000873163	ENSG00000162961	6.24631	0	3.09501	5.08635	4.0637	11.20834
ENST00000873164	ENSG00000162961	0	1.03391	0	5.19566	5.18308	2.06442
ENST00000873166	ENSG00000115041	0.66667	0	0	0.71429	0	0
ENST00000873167	ENSG00000115041	0	0	0	0.71429	0	0
ENST00000873168	ENSG00000115041	0.66667	0	0	0.71429	20	11.4
ENST00000873169	ENSG00000108773	0	10.6423	49.37843	0	0	17.59283
ENST00000873170	ENSG00000108773	57.00177	92.60204	61.18303	30.02391	53.68714	45.58602
ENST00000873171	ENSG00000108773	130.58099	2.2562	92.98126	30.36525	19.21085	1.23375
ENST00000873172	ENSG00000108773	0	0.00002	0.00002	0.00001	0.00001	0.00001
ENST00000873173	ENSG00000108773	196.5422	0.53744	0.00002	0.00001	19.21085	0
ENST00000873174	ENSG00000108773	30.7267	7.92256	27.79988	28.47815	0	26.7552
ENST00000873175	ENSG00000108773	204.26971	4.56882	92.98126	0.7167	19.21085	1.23375
ENST00000873177	ENSG00000108773	0	5.34431	0	0	0	0
ENST00000873178	ENSG00000166153	3.3937	0	0	0	0	1.45551
ENST00000873179	ENSG00000137309	1348.83598	2951.31839	2759.83215	1195.40478	1693.9321	1541.28752
ENST00000873180	ENSG00000137309	347.28233	716.12311	844.73476	292.52499	376.81043	345.85766
ENST00000873181	ENSG00000137309	74.15832	146.75475	225.43211	10.45745	4.46805	12.52367
ENST00000873182	ENSG00000137309	5.52412	5.75195	5.73126	0	6.19641	5.73149
ENST00000873183	ENSG00000137309	1393.4285	463.16009	473.91187	563.08191	485.23957	290.56472
ENST00000873184	ENSG00000137309	10.87945	6.69921	10.68387	2.54646	18.16833	7.72251
ENST00000873185	ENSG00000137309	0	1.5344	0	0	0	0
ENST00000873186	ENSG00000137309	25270.18818	0.00083	14.16363	4.95758	0	0
ENST00000873187	ENSG00000137309	22.1091	40.49724	60.8561	16.98425	29.79953	28.92324
ENST00000873188	ENSG00000137309	2.46052	25.80122	4.87364	31.92872	22.21408	24.03098
ENST00000873189	ENSG00000137309	18.03833	33.69796	5.0165	57.31886	20.68374	71.99566
ENST00000873190	ENSG00000137309	0	3.33726	9.2332	1.71287	0	0
ENST00000873191	ENSG00000137309	0	2.91951	5.24456	1.0447	0	4.18529
ENST00000873192	ENSG00000137309	0	0	2.41021	3.95302	0	4.21173
ENST00000873193	ENSG00000137309	0	0	0	0	0	0.00005
ENST00000873194	ENSG00000137309	6.11999	4.44369	0	0	1.47267	0
ENST00000873196	ENSG00000134070	31.59047	23.91464	22.45624	26.3168	30.66734	31.07833
ENST00000873197	ENSG00000134070	0	0	0	0	1.98395	2.34425
ENST00000873198	ENSG00000134070	0	0	0	2.63168	0	0
ENST00000873199	ENSG00000134070	0	1.16633	0	0	0	0
ENST00000873200	ENSG00000079387	7.98574	1.50635	4.4569	2.55034	3.50563	7.63423
ENST00000873201	ENSG00000079387	0	0	0	1.05186	0	2.17602
ENST00000873204	ENSG00000011295	0	0	0.00001	0.00001	0	0
ENST00000873205	ENSG00000011295	0	0	0	0	0.00001	0
ENST00000873206	ENSG00000011295	2.09417	3.39802	0	3.89756	17.63914	4.1461
ENST00000873208	ENSG00000165283	0.00011	14.39633	37.3845	17.17455	13.47906	31.37751
ENST00000873209	ENSG00000165283	11.21818	11.70164	17.08093	4.32766	8.68778	8.11898
ENST00000873210	ENSG00000163864	0	0	0	3.73449	2	3
ENST00000873216	ENSG00000163864	0	0	0	0	1	0.5
ENST00000873228	ENSG00000123843	5.98364	2.38072	1.77317	0	0	0
ENST00000873230	ENSG00000123843	0	1	0	0	0	0
ENST00000873237	ENSG00000123843	0	1.61928	0	0	0	0
ENST00000873252	ENSG00000188868	0	0	0	0	1.18419	0
ENST00000873254	ENSG00000244067	0	0	0	0	0.33333	0
ENST00000873257	ENSG00000244067	0	0	0	0	0.33333	0
ENST00000873260	ENSG00000244067	0	0	0	0	0.33333	0
ENST00000873262	ENSG00000244067	0	0.07419	0	4.68451	1	3
ENST00000873263	ENSG00000166165	44.4928	40.65449	43.15336	8.55325	25.01976	13.81895
ENST00000873264	ENSG00000166165	7.62358	2.10954	4.31885	1.05309	2.14335	1.052
ENST00000873281	ENSG00000138111	0	0	0.7708	20.76988	9.0038	10.76878
ENST00000873282	ENSG00000138111	0	30.16047	5.27989	107.44506	77.16278	54.7478
ENST00000873283	ENSG00000138111	43.67065	56.01231	80.4976	67.81537	94.30642	101.92526
ENST00000873284	ENSG00000138111	0	0	7.19026	0	0.00001	0
ENST00000873285	ENSG00000138111	16.11265	0	0	0	0	3.57493
ENST00000873286	ENSG00000138111	0	8.61728	0	0	0	0
ENST00000873287	ENSG00000138111	0	5.2498	0	4.35831	0	0
ENST00000873288	ENSG00000138111	21.75626	9.15941	0	0	0.00001	0
ENST00000873289	ENSG00000138111	0	0	23.78448	4.35831	7.13844	12.43119
ENST00000873290	ENSG00000138111	0	0	0	0	1.10266	0
ENST00000873291	ENSG00000138111	0	0	0	21.79156	25.72093	17.43729
ENST00000873292	ENSG00000149269	0.50113	0.00006	51.34001	0.0001	0.00012	0.0001
ENST00000873294	ENSG00000149269	40.35668	14.00417	19.31427	0.26149	14.13924	6.49929
ENST00000873295	ENSG00000149269	40.35668	14.00417	26.76829	20.65886	14.13924	6.49929
ENST00000873297	ENSG00000149269	15.76181	7.9536	26.21341	23.96141	25.35491	14.73884
ENST00000873298	ENSG00000149269	30.33163	13.49626	11.7648	17.97042	17.48021	7.63173
ENST00000873299	ENSG00000149269	21.70918	6.0808	14.39416	0	0	0
ENST00000873300	ENSG00000149269	2.30007	5.73982	1.2266	0.04505	0	4.37219
ENST00000873301	ENSG00000149269	45.70697	10.5396	7.67712	0.02367	15.92733	15.50986
ENST00000873302	ENSG00000149269	2.3332	0	0	0	0	0
ENST00000873303	ENSG00000149269	0	16.30527	9.43561	19.93193	0	0
ENST00000873304	ENSG00000149269	0	0	0	0	0	3.08891
ENST00000873305	ENSG00000149269	0	0	0	0	1.22947	0
ENST00000873306	ENSG00000149269	2.42572	0	0	10.25229	7.63838	2.36113
ENST00000873307	ENSG00000149269	86.3703	122.49293	51.84844	109.3705	40.21344	58.20191
ENST00000873308	ENSG00000149269	0.00008	14.784	65.68912	362.13454	508.93046	560.97542
ENST00000873309	ENSG00000149269	135.19519	74.69736	133.15059	164.50554	215.7996	167.03908
ENST00000873310	ENSG00000149269	0	0	0	0	1.23448	0
ENST00000873311	ENSG00000198911	0	0	0	30.81116	73.6302	0
ENST00000873312	ENSG00000198911	0	0	0	87.38184	120.89729	0
ENST00000873313	ENSG00000198911	0	0	0	0.00001	16.33228	0
ENST00000873314	ENSG00000198911	0	0	0	0	0	13.98047
ENST00000873315	ENSG00000198911	0.0336	0	96.29608	41.6852	67.67933	0.00001
ENST00000873316	ENSG00000198911	0	0	0	31.08811	0	0
ENST00000873317	ENSG00000198911	281.73723	87.49698	254.33004	117.10038	92.1128	94.32509
ENST00000873319	ENSG00000101421	0	0	0	0	0	1.03752
ENST00000873320	ENSG00000101282	0	0	0	1.33333	0.16667	0
ENST00000873321	ENSG00000101282	0	0	0	0	0.16667	0
ENST00000873322	ENSG00000101282	0	0	0	0	0.16667	0
ENST00000873323	ENSG00000007080	63.95904	72.50643	15.06806	19.02309	33.02805	36.81337
ENST00000873324	ENSG00000007080	1.46238	7.54811	0.00022	12.16914	18.53455	43.87429
ENST00000873325	ENSG00000007080	0	0	0	0.00001	0.00006	0
ENST00000873326	ENSG00000007080	11.62824	50.70389	13.28297	7.51314	9.53357	9.49679
ENST00000873327	ENSG00000007080	1.0564	2.09502	1.20865	1.03911	1.03406	0
ENST00000873328	ENSG00000156374	2.27485	5.20659	5.46354	0	34.84054	22.19003
ENST00000873332	ENSG00000142677	0	3	0	0	0	0
ENST00000873333	ENSG00000005486	8.52178	14.65026	17.29455	53.04032	35.59923	53.29273
ENST00000873334	ENSG00000005486	4.27217	16.46829	8.27921	11.59996	5.55664	7.50057
ENST00000873335	ENSG00000005486	1.32308	2.33013	1.25183	0	0	0
ENST00000873336	ENSG00000135423	0	0	0.86879	0	0	0
ENST00000873337	ENSG00000135423	4.34032	2.02711	0	1.90859	1.39065	0
ENST00000873340	ENSG00000135423	2.19404	0	0	0	0	2.22897
ENST00000873349	ENSG00000135423	0	0	0	0	2.50633	0
ENST00000873350	ENSG00000135423	0	1.7381	0	0	0	0
ENST00000873351	ENSG00000135423	0	0	1.15342	0	0	0
ENST00000873352	ENSG00000135423	0	0	1.15342	0	0	0
ENST00000873353	ENSG00000135423	0	0	0	1.90859	0	0
ENST00000873354	ENSG00000175787	0	0	2.34054	0	0	0
ENST00000873355	ENSG00000175787	1.27824	0	0	0	0	0
ENST00000873356	ENSG00000175787	0	0	2.14977	1.29282	0	2.54588
ENST00000873357	ENSG00000183137	0	1.49011	0	0	1.52607	0
ENST00000873358	ENSG00000183137	0	0	0	1.72639	1.4356	2.83936
ENST00000873360	ENSG00000183137	0	0.4064	0	0	0	0
ENST00000873361	ENSG00000183137	0	1.34543	0	8.82487	11.86821	4.34275
ENST00000873362	ENSG00000183137	12.00167	22.87226	23.8964	45.8061	63.05847	52.72801
ENST00000873363	ENSG00000183137	0	0	0	0	1.18209	0
ENST00000873365	ENSG00000183137	0	2.26521	2.27772	1.08471	1.09481	2.14828
ENST00000873366	ENSG00000171103	3.01758	8.01312	6.42085	12.10932	27.34653	17.58038
ENST00000873367	ENSG00000171103	82.9271	0.23018	176.02356	232.48412	0.00003	1.29071
ENST00000873368	ENSG00000171103	0	4.86028	6.3815	2.32506	8.8994	3.57073
ENST00000873369	ENSG00000171103	40.86676	72.23954	62.4931	109.86991	101.29764	101.82575
ENST00000873370	ENSG00000114520	8.52643	0	18.50146	14.69145	24.82454	28.30286
ENST00000873371	ENSG00000114520	0	4.76188	0	3.21876	4.11172	0
ENST00000873375	ENSG00000114520	0	0	0	0	0	1.32581
ENST00000873376	ENSG00000114520	0	0	0	4.05326	0	0
ENST00000873377	ENSG00000114520	0	0	1.39351	0	2.87667	0
ENST00000873379	ENSG00000112531	8.8487	0.00001	69.75626	21.74579	0	75.08437
ENST00000873380	ENSG00000112531	0	15.5857	0	36.18148	30.55363	0.00005
ENST00000873381	ENSG00000112531	0	0	0	1.12718	0	1.07521
ENST00000873382	ENSG00000100124	8.05379	5.93177	7.86069	7.75355	13.34766	3.94277
ENST00000873383	ENSG00000100124	0	0	0	0	2.89128	0
ENST00000873384	ENSG00000100124	0	0	0	2.78543	0	0
ENST00000873388	ENSG00000149100	2.03982	1.01176	1.01388	1.00939	0	0
ENST00000873389	ENSG00000149100	3.65235	3.29745	2.18939	4.19324	5.29719	11.34455
ENST00000873390	ENSG00000149100	5.65046	4.83572	12.28617	1.1609	0.00001	1.10208
ENST00000873391	ENSG00000149100	0	1.00411	1.00397	2.00649	1.00427	2.00377
ENST00000873392	ENSG00000177042	0	0	0	0	1.10262	0
ENST00000873393	ENSG00000146859	0	0	0	1	3	0
ENST00000873394	ENSG00000146859	0	0	0	1	0	0
ENST00000873395	ENSG00000203667	4.19659	7.34011	9.39196	18.61013	20.80707	17.5133
ENST00000873398	ENSG00000227500	0	0	0	0	0.00001	0
ENST00000873399	ENSG00000155066	8.79529	1.14765	3.54811	4.47664	0	0
ENST00000873400	ENSG00000155066	0.00001	20.65554	10.70868	29.20617	11.09346	0.00002
ENST00000873401	ENSG00000155066	4.434	3.15982	0	7.98999	14.26672	7.75405
ENST00000873402	ENSG00000155066	2.26134	10.64681	0	3.41339	0	11.80153
ENST00000873403	ENSG00000155066	0	0	0	1.94029	0	0
ENST00000873404	ENSG00000130119	0	0	0	0	1.54983	1.36434
ENST00000873405	ENSG00000130119	13.24076	8.78167	15.59234	26.04549	32.64941	36.60085
ENST00000873406	ENSG00000130119	2.22449	2.64907	4.74	16.97441	18.74774	16.06735
ENST00000873407	ENSG00000130119	0	0	0	0	0	2.32973
ENST00000873408	ENSG00000130119	0	0	0	0	1.12871	0
ENST00000873410	ENSG00000174123	0	0	0	0	1.5	0
ENST00000873411	ENSG00000174123	0	0	0	0	1.5	0
ENST00000873414	ENSG00000164877	0	13.58236	2.14734	10.08116	5.96614	3.59296
ENST00000873415	ENSG00000164877	7.43326	8.07601	5.69447	0	6.00258	0
ENST00000873416	ENSG00000164877	9.18326	0	7.61959	0	0.00001	6.14432
ENST00000873417	ENSG00000164877	0	0	0	10.17452	10.9267	15.32917
ENST00000873419	ENSG00000132912	8.6542	0	0	11.03728	0	0
ENST00000873420	ENSG00000129084	34.47487	19.54693	11.56016	45.7206	39.43085	33.10706
ENST00000873422	ENSG00000129084	19.19209	8.51704	13.12193	13.8637	22.37812	28.1834
ENST00000873423	ENSG00000129084	7.1728	13.79103	19.55727	25.64761	28.8309	14.63789
ENST00000873424	ENSG00000129084	4.47408	4.24247	10.93494	12.79726	20.17681	9.43114
ENST00000873425	ENSG00000129084	3.24809	1.03111	3.14177	4.14597	8.28722	4.11812
ENST00000873426	ENSG00000129084	1.44629	6.31303	6.43084	6.34823	6.29627	5.20119
ENST00000873427	ENSG00000057757	4.18608	0	3.26691	4.42554	0	7.3317
ENST00000873428	ENSG00000162368	0	0	2.29461	0	0	0
ENST00000873430	ENSG00000121058	0.00001	0	0	6.18116	14.94737	8.33898
ENST00000873431	ENSG00000165105	82.81392	0.00001	0.00002	0.00002	0.00002	0
ENST00000873432	ENSG00000165105	98.29041	161.77657	172.41373	31.46852	187.6301	0
ENST00000873433	ENSG00000165105	44.04288	293.4408	0.03214	370.01697	262.53943	0
ENST00000873436	ENSG00000114354	0	0	0	1.48227	0	7.84122
ENST00000873437	ENSG00000114354	0	0	0	1.5824	3.02009	0
ENST00000873438	ENSG00000114354	3.60019	0	3.34598	0	0	0.08745
ENST00000873440	ENSG00000114354	0	0	0	0	1.4216	0
ENST00000873443	ENSG00000114354	3.55188	0	0	4.82604	2.99946	0
ENST00000873445	ENSG00000075413	0	0	0	49.74225	73.52898	38.85387
ENST00000873446	ENSG00000075413	8.37796	7.12558	11.6892	28.26077	31.06425	31.97287
ENST00000873447	ENSG00000075413	8.57973	0	0	14.15833	0	0
ENST00000873449	ENSG00000075413	3.76007	0	0	0	1.99147	5.83058
ENST00000873452	ENSG00000075413	16.06815	0	0	0	0	0
ENST00000873453	ENSG00000075413	0	0	0	11.1857	13.92737	17.99251
ENST00000873455	ENSG00000075413	0.19206	0.00001	1.19978	0	0	0
ENST00000873456	ENSG00000075413	5.23877	2.29778	3.50184	6.02982	8.10611	6.31084
ENST00000873459	ENSG00000221968	0	2.37786	0	4.51016	1.65971	1.50443
ENST00000873460	ENSG00000221968	0	0	1.68009	2.79825	1.1353	1.18628
ENST00000873461	ENSG00000221968	0	0	26.17217	1.60723	2.83176	4.02929
ENST00000873464	ENSG00000067704	809.0739	453.98471	724.39198	1042.92613	1151.18202	877.88541
ENST00000873465	ENSG00000067704	3.97922	0	0	11.08143	0.00005	0.00004
ENST00000873467	ENSG00000165688	0	1.27115	2.74626	0	5.36695	0
ENST00000873468	ENSG00000186951	0	0	11.7542	4.66277	3.48931	7.43107
ENST00000873471	ENSG00000186951	0	0	0.00001	0.47459	0.00001	0
ENST00000873477	ENSG00000186951	0	0	2.15039	0.71943	1.163	3.45365
ENST00000873478	ENSG00000186951	0	0	1.07571	0	0	0
ENST00000873480	ENSG00000186951	0	0	0	0	1.38225	0
ENST00000873483	ENSG00000186951	0	0	0	1.68202	0	0.20163
ENST00000873485	ENSG00000186951	0	0	0	0.69962	0.93018	0
ENST00000873486	ENSG00000186951	0	0	0	0	3.37912	1.16823
ENST00000873489	ENSG00000186951	0	2.14125	0	0	0	0
ENST00000873490	ENSG00000186951	0	0	0	1.08288	0	0
ENST00000873501	ENSG00000115221	0	4.0218	0.00001	10.99581	0	0.00002
ENST00000873503	ENSG00000115221	14.36531	0.00001	1.59014	74.83328	9.12756	0
ENST00000873504	ENSG00000185721	5.23836	11.99554	4.32126	10.65868	12.84069	11.23849
ENST00000873505	ENSG00000185721	0	1.2635	3.84433	6.20226	4.88358	3.36397
ENST00000873506	ENSG00000127337	1.56507	0	1.30715	1.31151	5.36417	1.20648
ENST00000873507	ENSG00000178252	0	2.66715	0.00002	2.28867	3.04723	4.09342
ENST00000873508	ENSG00000178252	28.83998	38.14275	74.72689	7.07893	5.79319	18.82481
ENST00000873509	ENSG00000178252	20.97453	47.3709	49.75903	30.95422	56.29273	27.38475
ENST00000873510	ENSG00000178252	2.03465	2.01561	0	1.74552	0	1.6394
ENST00000873511	ENSG00000138696	0	0	0	0	0	1.57912
ENST00000873512	ENSG00000138696	0.51144	0	0	0	0	0
ENST00000873513	ENSG00000138696	0	0	0	0	0	2.38554
ENST00000873515	ENSG00000138696	0.51144	0	0	0	0	0
ENST00000873517	ENSG00000152556	0	0	0	1.81567	1.66003	0
ENST00000873518	ENSG00000152556	0	0	0	0	0	1.67038
ENST00000873519	ENSG00000152556	0	1.63028	0	0	2.58167	0
ENST00000873520	ENSG00000152556	1.72548	1.68871	0	11.07211	11.51103	5.17402
ENST00000873521	ENSG00000152556	0	0	0	0	5.05453	3.5993
ENST00000873522	ENSG00000152556	0	3.46006	0	1.83656	5.57744	8.99824
ENST00000873524	ENSG00000152556	0	0	0	0	0	11.61145
ENST00000873525	ENSG00000152556	0	0	0	2.06622	1.74043	0
ENST00000873527	ENSG00000152556	2.23424	0	3.37911	0	16.43162	9.0451
ENST00000873528	ENSG00000152556	1.57083	1.68871	1.97169	1.68512	0	1.71803
ENST00000873529	ENSG00000152556	27.57482	54.65056	37.44952	110.31505	133.12505	124.69146
ENST00000873530	ENSG00000152556	1.56146	1.52902	1.61314	0	0	1.74347
ENST00000873531	ENSG00000152556	0	1.55369	1.53105	0	0	0
ENST00000873534	ENSG00000152556	1.42574	0	0	1.41371	1.58025	3.3785
ENST00000873535	ENSG00000152556	0	0	0	1.89402	0	0
ENST00000873536	ENSG00000152556	308.09611	212.72375	45.82258	210.15193	206.55114	44.54255
ENST00000873537	ENSG00000152556	2.48963	0.9143	4.47833	0	0	1.66152
ENST00000873538	ENSG00000152556	196.81313	0	251.53487	28.3961	12.69458	58.91616
ENST00000873539	ENSG00000164237	0	0	0	58.86458	53.18025	58.10037
ENST00000873540	ENSG00000164237	0	0	0	4.44691	3.03597	2.49749
ENST00000873542	ENSG00000164237	0	0	0	0.00001	0	0
ENST00000873543	ENSG00000164237	0	0	0	1.64376	3.34985	4.57541
ENST00000873544	ENSG00000164237	0	0	0	0	1.61289	4.36197
ENST00000873545	ENSG00000164237	0	0	0	3.28751	0.00004	0
ENST00000873546	ENSG00000164237	0	0	0	0.00001	3.34985	0
ENST00000873547	ENSG00000164237	0	0	0	7.00099	12.83356	6.89053
ENST00000873548	ENSG00000164237	0	0	0	0	1.09964	0
ENST00000873550	ENSG00000164237	0	0	0	0	1.04578	0
ENST00000873551	ENSG00000164237	0	0	0	0	0	1.05381
ENST00000873553	ENSG00000164237	0	0	0	0.00001	0	0
ENST00000873554	ENSG00000164237	0	0	0	0.00001	0	0
ENST00000873558	ENSG00000148950	2.52953	2.74873	0	21.50933	18.76306	25.62743
ENST00000873560	ENSG00000148950	0	4.12309	2.39173	1.1416	2.34731	3.84701
ENST00000873561	ENSG00000148950	2.52953	6.87181	2.91494	23.9737	24.64679	29.49371
ENST00000873562	ENSG00000148950	0	0	0	11.15537	9.85994	5.67803
ENST00000873563	ENSG00000148950	0	0	0	0	1.75974	0
ENST00000873564	ENSG00000148950	0	1.37436	0	1.1416	1.75974	2.56467
ENST00000873565	ENSG00000148950	0	0	0	1.58714	0.00001	0
ENST00000873569	ENSG00000123191	3.33333	7.9054	7.03243	1.9909	2	0
ENST00000873571	ENSG00000120963	82.80585	0	0	1.06762	4.10884	0
ENST00000873572	ENSG00000120963	11.66674	17.95463	16.80748	25.86963	23.95459	25.39698
ENST00000873573	ENSG00000120963	7.92903	8.39207	28.73155	7.49006	19.07179	12.64064
ENST00000873574	ENSG00000120963	92.50634	164.91634	192.41744	242.22611	287.88138	230.02748
ENST00000873575	ENSG00000120963	6.64533	4.17869	14.79266	25.43886	34.67373	26.57196
ENST00000873576	ENSG00000120963	0	0.00006	1.2925	6.90275	11.24722	3.27341
ENST00000873577	ENSG00000120963	22.79715	15.68521	16.27897	12.44501	13.1915	13.1926
ENST00000873578	ENSG00000120963	15.95345	2.0079	75.50644	47.93572	2.58159	61.74697
ENST00000873579	ENSG00000120963	3.48266	5.72004	9.37193	3.47153	13.51615	9.33174
ENST00000873580	ENSG00000120963	0	17.95397	15.99384	0.00007	20.34863	0
